Item_ID,Display_Name,Tier,Enchant,Category
T4_2H_FIRESTAFF_HELL@1,Adept's Brimstone Staff,4,1,Two-Hand Weapon
T4_2H_FIRESTAFF_HELL@2,Adept's Brimstone Staff,4,2,Two-Hand Weapon
T4_2H_FIRESTAFF_HELL@3,Adept's Brimstone Staff,4,3,Two-Hand Weapon
T4_2H_FIRESTAFF_HELL@4,Adept's Brimstone Staff,4,4,Two-Hand Weapon
T5_2H_FIRESTAFF_HELL,Expert's Brimstone Staff,5,0,Two-Hand Weapon
T5_2H_FIRESTAFF_HELL@1,Expert's Brimstone Staff,5,1,Two-Hand Weapon
T5_2H_FIRESTAFF_HELL@2,Expert's Brimstone Staff,5,2,Two-Hand Weapon
T5_2H_FIRESTAFF_HELL@3,Expert's Brimstone Staff,5,3,Two-Hand Weapon
T5_2H_FIRESTAFF_HELL@4,Expert's Brimstone Staff,5,4,Two-Hand Weapon
T6_2H_FIRESTAFF_HELL,Master's Brimstone Staff,6,0,Two-Hand Weapon
T6_2H_FIRESTAFF_HELL@1,Master's Brimstone Staff,6,1,Two-Hand Weapon
T6_2H_FIRESTAFF_HELL@2,Master's Brimstone Staff,6,2,Two-Hand Weapon
T6_2H_FIRESTAFF_HELL@3,Master's Brimstone Staff,6,3,Two-Hand Weapon
T6_2H_FIRESTAFF_HELL@4,Master's Brimstone Staff,6,4,Two-Hand Weapon
T7_2H_FIRESTAFF_HELL,Grandmaster's Brimstone Staff,7,0,Two-Hand Weapon
T7_2H_FIRESTAFF_HELL@1,Grandmaster's Brimstone Staff,7,1,Two-Hand Weapon
T7_2H_FIRESTAFF_HELL@2,Grandmaster's Brimstone Staff,7,2,Two-Hand Weapon
T7_2H_FIRESTAFF_HELL@3,Grandmaster's Brimstone Staff,7,3,Two-Hand Weapon
T7_2H_FIRESTAFF_HELL@4,Grandmaster's Brimstone Staff,7,4,Two-Hand Weapon
T8_2H_FIRESTAFF_HELL,Elder's Brimstone Staff,8,0,Two-Hand Weapon
T8_2H_FIRESTAFF_HELL@1,Elder's Brimstone Staff,8,1,Two-Hand Weapon
T8_2H_FIRESTAFF_HELL@2,Elder's Brimstone Staff,8,2,Two-Hand Weapon
T8_2H_FIRESTAFF_HELL@3,Elder's Brimstone Staff,8,3,Two-Hand Weapon
T8_2H_FIRESTAFF_HELL@4,Elder's Brimstone Staff,8,4,Two-Hand Weapon
T4_2H_INFERNOSTAFF_MORGANA,Adept's Blazing Staff,4,0,Two-Hand Weapon
T4_2H_INFERNOSTAFF_MORGANA@1,Adept's Blazing Staff,4,1,Two-Hand Weapon
T4_2H_INFERNOSTAFF_MORGANA@2,Adept's Blazing Staff,4,2,Two-Hand Weapon
T4_2H_INFERNOSTAFF_MORGANA@3,Adept's Blazing Staff,4,3,Two-Hand Weapon
T4_2H_INFERNOSTAFF_MORGANA@4,Adept's Blazing Staff,4,4,Two-Hand Weapon
T5_2H_INFERNOSTAFF_MORGANA,Expert's Blazing Staff,5,0,Two-Hand Weapon
T5_2H_INFERNOSTAFF_MORGANA@1,Expert's Blazing Staff,5,1,Two-Hand Weapon
T5_2H_INFERNOSTAFF_MORGANA@2,Expert's Blazing Staff,5,2,Two-Hand Weapon
T5_2H_INFERNOSTAFF_MORGANA@3,Expert's Blazing Staff,5,3,Two-Hand Weapon
T5_2H_INFERNOSTAFF_MORGANA@4,Expert's Blazing Staff,5,4,Two-Hand Weapon
T6_2H_INFERNOSTAFF_MORGANA,Master's Blazing Staff,6,0,Two-Hand Weapon
T6_2H_INFERNOSTAFF_MORGANA@1,Master's Blazing Staff,6,1,Two-Hand Weapon
T6_2H_INFERNOSTAFF_MORGANA@2,Master's Blazing Staff,6,2,Two-Hand Weapon
T6_2H_INFERNOSTAFF_MORGANA@3,Master's Blazing Staff,6,3,Two-Hand Weapon
T6_2H_INFERNOSTAFF_MORGANA@4,Master's Blazing Staff,6,4,Two-Hand Weapon
T7_2H_INFERNOSTAFF_MORGANA,Grandmaster's Blazing Staff,7,0,Two-Hand Weapon
T7_2H_INFERNOSTAFF_MORGANA@1,Grandmaster's Blazing Staff,7,1,Two-Hand Weapon
T7_2H_INFERNOSTAFF_MORGANA@2,Grandmaster's Blazing Staff,7,2,Two-Hand Weapon
T7_2H_INFERNOSTAFF_MORGANA@3,Grandmaster's Blazing Staff,7,3,Two-Hand Weapon
T7_2H_INFERNOSTAFF_MORGANA@4,Grandmaster's Blazing Staff,7,4,Two-Hand Weapon
T8_2H_INFERNOSTAFF_MORGANA,Elder's Blazing Staff,8,0,Two-Hand Weapon
T8_2H_INFERNOSTAFF_MORGANA@1,Elder's Blazing Staff,8,1,Two-Hand Weapon
T8_2H_INFERNOSTAFF_MORGANA@2,Elder's Blazing Staff,8,2,Two-Hand Weapon
T8_2H_INFERNOSTAFF_MORGANA@3,Elder's Blazing Staff,8,3,Two-Hand Weapon
T8_2H_INFERNOSTAFF_MORGANA@4,Elder's Blazing Staff,8,4,Two-Hand Weapon
T4_2H_FIRE_RINGPAIR_AVALON,Adept's Dawnsong,4,0,Two-Hand Weapon
T4_2H_FIRE_RINGPAIR_AVALON@1,Adept's Dawnsong,4,1,Two-Hand Weapon
T4_2H_FIRE_RINGPAIR_AVALON@2,Adept's Dawnsong,4,2,Two-Hand Weapon
T4_2H_FIRE_RINGPAIR_AVALON@3,Adept's Dawnsong,4,3,Two-Hand Weapon
T4_2H_FIRE_RINGPAIR_AVALON@4,Adept's Dawnsong,4,4,Two-Hand Weapon
T5_2H_FIRE_RINGPAIR_AVALON,Expert's Dawnsong,5,0,Two-Hand Weapon
T5_2H_FIRE_RINGPAIR_AVALON@1,Expert's Dawnsong,5,1,Two-Hand Weapon
T5_2H_FIRE_RINGPAIR_AVALON@2,Expert's Dawnsong,5,2,Two-Hand Weapon
T5_2H_FIRE_RINGPAIR_AVALON@3,Expert's Dawnsong,5,3,Two-Hand Weapon
T5_2H_FIRE_RINGPAIR_AVALON@4,Expert's Dawnsong,5,4,Two-Hand Weapon
T6_2H_FIRE_RINGPAIR_AVALON,Master's Dawnsong,6,0,Two-Hand Weapon
T6_2H_FIRE_RINGPAIR_AVALON@1,Master's Dawnsong,6,1,Two-Hand Weapon
T6_2H_FIRE_RINGPAIR_AVALON@2,Master's Dawnsong,6,2,Two-Hand Weapon
T6_2H_FIRE_RINGPAIR_AVALON@3,Master's Dawnsong,6,3,Two-Hand Weapon
T6_2H_FIRE_RINGPAIR_AVALON@4,Master's Dawnsong,6,4,Two-Hand Weapon
T7_2H_FIRE_RINGPAIR_AVALON,Grandmaster's Dawnsong,7,0,Two-Hand Weapon
T7_2H_FIRE_RINGPAIR_AVALON@1,Grandmaster's Dawnsong,7,1,Two-Hand Weapon
T7_2H_FIRE_RINGPAIR_AVALON@2,Grandmaster's Dawnsong,7,2,Two-Hand Weapon
T7_2H_FIRE_RINGPAIR_AVALON@3,Grandmaster's Dawnsong,7,3,Two-Hand Weapon
T7_2H_FIRE_RINGPAIR_AVALON@4,Grandmaster's Dawnsong,7,4,Two-Hand Weapon
T8_2H_FIRE_RINGPAIR_AVALON,Elder's Dawnsong,8,0,Two-Hand Weapon
T8_2H_FIRE_RINGPAIR_AVALON@1,Elder's Dawnsong,8,1,Two-Hand Weapon
T8_2H_FIRE_RINGPAIR_AVALON@2,Elder's Dawnsong,8,2,Two-Hand Weapon
T8_2H_FIRE_RINGPAIR_AVALON@3,Elder's Dawnsong,8,3,Two-Hand Weapon
T8_2H_FIRE_RINGPAIR_AVALON@4,Elder's Dawnsong,8,4,Two-Hand Weapon
T4_MAIN_FIRESTAFF_CRYSTAL,Adept's Flamewalker Staff,4,0,Main-Hand Weapon
T4_MAIN_FIRESTAFF_CRYSTAL@1,Adept's Flamewalker Staff,4,1,Main-Hand Weapon
T4_MAIN_FIRESTAFF_CRYSTAL@2,Adept's Flamewalker Staff,4,2,Main-Hand Weapon
T4_MAIN_FIRESTAFF_CRYSTAL@3,Adept's Flamewalker Staff,4,3,Main-Hand Weapon
T4_MAIN_FIRESTAFF_CRYSTAL@4,Adept's Flamewalker Staff,4,4,Main-Hand Weapon
T5_MAIN_FIRESTAFF_CRYSTAL,Expert's Flamewalker Staff,5,0,Main-Hand Weapon
T5_MAIN_FIRESTAFF_CRYSTAL@1,Expert's Flamewalker Staff,5,1,Main-Hand Weapon
T5_MAIN_FIRESTAFF_CRYSTAL@2,Expert's Flamewalker Staff,5,2,Main-Hand Weapon
T5_MAIN_FIRESTAFF_CRYSTAL@3,Expert's Flamewalker Staff,5,3,Main-Hand Weapon
T5_MAIN_FIRESTAFF_CRYSTAL@4,Expert's Flamewalker Staff,5,4,Main-Hand Weapon
T6_MAIN_FIRESTAFF_CRYSTAL,Master's Flamewalker Staff,6,0,Main-Hand Weapon
T6_MAIN_FIRESTAFF_CRYSTAL@1,Master's Flamewalker Staff,6,1,Main-Hand Weapon
T6_MAIN_FIRESTAFF_CRYSTAL@2,Master's Flamewalker Staff,6,2,Main-Hand Weapon
T6_MAIN_FIRESTAFF_CRYSTAL@3,Master's Flamewalker Staff,6,3,Main-Hand Weapon
T6_MAIN_FIRESTAFF_CRYSTAL@4,Master's Flamewalker Staff,6,4,Main-Hand Weapon
T7_MAIN_FIRESTAFF_CRYSTAL,Grandmaster's Flamewalker Staff,7,0,Main-Hand Weapon
T7_MAIN_FIRESTAFF_CRYSTAL@1,Grandmaster's Flamewalker Staff,7,1,Main-Hand Weapon
T7_MAIN_FIRESTAFF_CRYSTAL@2,Grandmaster's Flamewalker Staff,7,2,Main-Hand Weapon
T7_MAIN_FIRESTAFF_CRYSTAL@3,Grandmaster's Flamewalker Staff,7,3,Main-Hand Weapon
T7_MAIN_FIRESTAFF_CRYSTAL@4,Grandmaster's Flamewalker Staff,7,4,Main-Hand Weapon
T8_MAIN_FIRESTAFF_CRYSTAL,Elder's Flamewalker Staff,8,0,Main-Hand Weapon
T8_MAIN_FIRESTAFF_CRYSTAL@1,Elder's Flamewalker Staff,8,1,Main-Hand Weapon
T8_MAIN_FIRESTAFF_CRYSTAL@2,Elder's Flamewalker Staff,8,2,Main-Hand Weapon
T8_MAIN_FIRESTAFF_CRYSTAL@3,Elder's Flamewalker Staff,8,3,Main-Hand Weapon
T8_MAIN_FIRESTAFF_CRYSTAL@4,Elder's Flamewalker Staff,8,4,Main-Hand Weapon
T4_MAIN_FROSTSTAFF,Adept's Frost Staff,4,0,Main-Hand Weapon
T4_MAIN_FROSTSTAFF@1,Adept's Frost Staff,4,1,Main-Hand Weapon
T4_MAIN_FROSTSTAFF@2,Adept's Frost Staff,4,2,Main-Hand Weapon
T4_MAIN_FROSTSTAFF@3,Adept's Frost Staff,4,3,Main-Hand Weapon
T4_MAIN_FROSTSTAFF@4,Adept's Frost Staff,4,4,Main-Hand Weapon
T5_MAIN_FROSTSTAFF,Expert's Frost Staff,5,0,Main-Hand Weapon
T5_MAIN_FROSTSTAFF@1,Expert's Frost Staff,5,1,Main-Hand Weapon
T5_MAIN_FROSTSTAFF@2,Expert's Frost Staff,5,2,Main-Hand Weapon
T5_MAIN_FROSTSTAFF@3,Expert's Frost Staff,5,3,Main-Hand Weapon
T5_MAIN_FROSTSTAFF@4,Expert's Frost Staff,5,4,Main-Hand Weapon
T6_MAIN_FROSTSTAFF,Master's Frost Staff,6,0,Main-Hand Weapon
T6_MAIN_FROSTSTAFF@1,Master's Frost Staff,6,1,Main-Hand Weapon
T6_MAIN_FROSTSTAFF@2,Master's Frost Staff,6,2,Main-Hand Weapon
T6_MAIN_FROSTSTAFF@3,Master's Frost Staff,6,3,Main-Hand Weapon
T6_MAIN_FROSTSTAFF@4,Master's Frost Staff,6,4,Main-Hand Weapon
T7_MAIN_FROSTSTAFF,Grandmaster's Frost Staff,7,0,Main-Hand Weapon
T7_MAIN_FROSTSTAFF@1,Grandmaster's Frost Staff,7,1,Main-Hand Weapon
T7_MAIN_FROSTSTAFF@2,Grandmaster's Frost Staff,7,2,Main-Hand Weapon
T7_MAIN_FROSTSTAFF@3,Grandmaster's Frost Staff,7,3,Main-Hand Weapon
T7_MAIN_FROSTSTAFF@4,Grandmaster's Frost Staff,7,4,Main-Hand Weapon
T8_MAIN_FROSTSTAFF,Elder's Frost Staff,8,0,Main-Hand Weapon
T8_MAIN_FROSTSTAFF@1,Elder's Frost Staff,8,1,Main-Hand Weapon
T8_MAIN_FROSTSTAFF@2,Elder's Frost Staff,8,2,Main-Hand Weapon
T8_MAIN_FROSTSTAFF@3,Elder's Frost Staff,8,3,Main-Hand Weapon
T8_MAIN_FROSTSTAFF@4,Elder's Frost Staff,8,4,Main-Hand Weapon
T4_2H_FROSTSTAFF,Adept's Great Frost Staff,4,0,Two-Hand Weapon
T4_2H_FROSTSTAFF@1,Adept's Great Frost Staff,4,1,Two-Hand Weapon
T4_2H_FROSTSTAFF@2,Adept's Great Frost Staff,4,2,Two-Hand Weapon
T4_2H_FROSTSTAFF@3,Adept's Great Frost Staff,4,3,Two-Hand Weapon
T4_2H_FROSTSTAFF@4,Adept's Great Frost Staff,4,4,Two-Hand Weapon
T5_2H_FROSTSTAFF,Expert's Great Frost Staff,5,0,Two-Hand Weapon
T5_2H_FROSTSTAFF@1,Expert's Great Frost Staff,5,1,Two-Hand Weapon
T5_2H_FROSTSTAFF@2,Expert's Great Frost Staff,5,2,Two-Hand Weapon
T5_2H_FROSTSTAFF@3,Expert's Great Frost Staff,5,3,Two-Hand Weapon
T5_2H_FROSTSTAFF@4,Expert's Great Frost Staff,5,4,Two-Hand Weapon
T6_2H_FROSTSTAFF,Master's Great Frost Staff,6,0,Two-Hand Weapon
T6_2H_FROSTSTAFF@1,Master's Great Frost Staff,6,1,Two-Hand Weapon
T6_2H_FROSTSTAFF@2,Master's Great Frost Staff,6,2,Two-Hand Weapon
T6_2H_FROSTSTAFF@3,Master's Great Frost Staff,6,3,Two-Hand Weapon
T6_2H_FROSTSTAFF@4,Master's Great Frost Staff,6,4,Two-Hand Weapon
T7_2H_FROSTSTAFF,Grandmaster's Great Frost Staff,7,0,Two-Hand Weapon
T7_2H_FROSTSTAFF@1,Grandmaster's Great Frost Staff,7,1,Two-Hand Weapon
T7_2H_FROSTSTAFF@2,Grandmaster's Great Frost Staff,7,2,Two-Hand Weapon
T7_2H_FROSTSTAFF@3,Grandmaster's Great Frost Staff,7,3,Two-Hand Weapon
T7_2H_FROSTSTAFF@4,Grandmaster's Great Frost Staff,7,4,Two-Hand Weapon
T8_2H_FROSTSTAFF,Elder's Great Frost Staff,8,0,Two-Hand Weapon
T8_2H_FROSTSTAFF@1,Elder's Great Frost Staff,8,1,Two-Hand Weapon
T8_2H_FROSTSTAFF@2,Elder's Great Frost Staff,8,2,Two-Hand Weapon
T8_2H_FROSTSTAFF@3,Elder's Great Frost Staff,8,3,Two-Hand Weapon
T8_2H_FROSTSTAFF@4,Elder's Great Frost Staff,8,4,Two-Hand Weapon
T4_2H_GLACIALSTAFF,Adept's Glacial Staff,4,0,Two-Hand Weapon
T4_2H_GLACIALSTAFF@1,Adept's Glacial Staff,4,1,Two-Hand Weapon
T4_2H_GLACIALSTAFF@2,Adept's Glacial Staff,4,2,Two-Hand Weapon
T4_2H_GLACIALSTAFF@3,Adept's Glacial Staff,4,3,Two-Hand Weapon
T4_2H_GLACIALSTAFF@4,Adept's Glacial Staff,4,4,Two-Hand Weapon
T5_2H_GLACIALSTAFF,Expert's Glacial Staff,5,0,Two-Hand Weapon
T5_2H_GLACIALSTAFF@1,Expert's Glacial Staff,5,1,Two-Hand Weapon
T5_2H_GLACIALSTAFF@2,Expert's Glacial Staff,5,2,Two-Hand Weapon
T5_2H_GLACIALSTAFF@3,Expert's Glacial Staff,5,3,Two-Hand Weapon
T5_2H_GLACIALSTAFF@4,Expert's Glacial Staff,5,4,Two-Hand Weapon
T6_2H_GLACIALSTAFF,Master's Glacial Staff,6,0,Two-Hand Weapon
T6_2H_GLACIALSTAFF@1,Master's Glacial Staff,6,1,Two-Hand Weapon
T6_2H_GLACIALSTAFF@2,Master's Glacial Staff,6,2,Two-Hand Weapon
T6_2H_GLACIALSTAFF@3,Master's Glacial Staff,6,3,Two-Hand Weapon
T6_2H_GLACIALSTAFF@4,Master's Glacial Staff,6,4,Two-Hand Weapon
T7_2H_GLACIALSTAFF,Grandmaster's Glacial Staff,7,0,Two-Hand Weapon
T7_2H_GLACIALSTAFF@1,Grandmaster's Glacial Staff,7,1,Two-Hand Weapon
T7_2H_GLACIALSTAFF@2,Grandmaster's Glacial Staff,7,2,Two-Hand Weapon
T7_2H_GLACIALSTAFF@3,Grandmaster's Glacial Staff,7,3,Two-Hand Weapon
T7_2H_GLACIALSTAFF@4,Grandmaster's Glacial Staff,7,4,Two-Hand Weapon
T8_2H_GLACIALSTAFF,Elder's Glacial Staff,8,0,Two-Hand Weapon
T8_2H_GLACIALSTAFF@1,Elder's Glacial Staff,8,1,Two-Hand Weapon
T8_2H_GLACIALSTAFF@2,Elder's Glacial Staff,8,2,Two-Hand Weapon
T8_2H_GLACIALSTAFF@3,Elder's Glacial Staff,8,3,Two-Hand Weapon
T8_2H_GLACIALSTAFF@4,Elder's Glacial Staff,8,4,Two-Hand Weapon
T4_MAIN_FROSTSTAFF_KEEPER,Adept's Hoarfrost Staff,4,0,Main-Hand Weapon
T4_MAIN_FROSTSTAFF_KEEPER@1,Adept's Hoarfrost Staff,4,1,Main-Hand Weapon
T4_MAIN_FROSTSTAFF_KEEPER@2,Adept's Hoarfrost Staff,4,2,Main-Hand Weapon
T4_MAIN_FROSTSTAFF_KEEPER@3,Adept's Hoarfrost Staff,4,3,Main-Hand Weapon
T4_MAIN_FROSTSTAFF_KEEPER@4,Adept's Hoarfrost Staff,4,4,Main-Hand Weapon
T5_MAIN_FROSTSTAFF_KEEPER,Expert's Hoarfrost Staff,5,0,Main-Hand Weapon
T5_MAIN_FROSTSTAFF_KEEPER@1,Expert's Hoarfrost Staff,5,1,Main-Hand Weapon
T5_MAIN_FROSTSTAFF_KEEPER@2,Expert's Hoarfrost Staff,5,2,Main-Hand Weapon
T5_MAIN_FROSTSTAFF_KEEPER@3,Expert's Hoarfrost Staff,5,3,Main-Hand Weapon
T5_MAIN_FROSTSTAFF_KEEPER@4,Expert's Hoarfrost Staff,5,4,Main-Hand Weapon
T6_MAIN_FROSTSTAFF_KEEPER,Master's Hoarfrost Staff,6,0,Main-Hand Weapon
T6_MAIN_FROSTSTAFF_KEEPER@1,Master's Hoarfrost Staff,6,1,Main-Hand Weapon
T6_MAIN_FROSTSTAFF_KEEPER@2,Master's Hoarfrost Staff,6,2,Main-Hand Weapon
T6_MAIN_FROSTSTAFF_KEEPER@3,Master's Hoarfrost Staff,6,3,Main-Hand Weapon
T6_MAIN_FROSTSTAFF_KEEPER@4,Master's Hoarfrost Staff,6,4,Main-Hand Weapon
T7_MAIN_FROSTSTAFF_KEEPER,Grandmaster's Hoarfrost Staff,7,0,Main-Hand Weapon
T7_MAIN_FROSTSTAFF_KEEPER@1,Grandmaster's Hoarfrost Staff,7,1,Main-Hand Weapon
T7_MAIN_FROSTSTAFF_KEEPER@2,Grandmaster's Hoarfrost Staff,7,2,Main-Hand Weapon
T7_MAIN_FROSTSTAFF_KEEPER@3,Grandmaster's Hoarfrost Staff,7,3,Main-Hand Weapon
T7_MAIN_FROSTSTAFF_KEEPER@4,Grandmaster's Hoarfrost Staff,7,4,Main-Hand Weapon
T8_MAIN_FROSTSTAFF_KEEPER,Elder's Hoarfrost Staff,8,0,Main-Hand Weapon
T8_MAIN_FROSTSTAFF_KEEPER@1,Elder's Hoarfrost Staff,8,1,Main-Hand Weapon
T8_MAIN_FROSTSTAFF_KEEPER@2,Elder's Hoarfrost Staff,8,2,Main-Hand Weapon
T8_MAIN_FROSTSTAFF_KEEPER@3,Elder's Hoarfrost Staff,8,3,Main-Hand Weapon
T8_MAIN_FROSTSTAFF_KEEPER@4,Elder's Hoarfrost Staff,8,4,Main-Hand Weapon
T4_2H_ICEGAUNTLETS_HELL,Adept's Icicle Staff,4,0,Two-Hand Weapon
T4_2H_ICEGAUNTLETS_HELL@1,Adept's Icicle Staff,4,1,Two-Hand Weapon
T4_2H_ICEGAUNTLETS_HELL@2,Adept's Icicle Staff,4,2,Two-Hand Weapon
T4_2H_ICEGAUNTLETS_HELL@3,Adept's Icicle Staff,4,3,Two-Hand Weapon
T4_2H_ICEGAUNTLETS_HELL@4,Adept's Icicle Staff,4,4,Two-Hand Weapon
T5_2H_ICEGAUNTLETS_HELL,Expert's Icicle Staff,5,0,Two-Hand Weapon
T5_2H_ICEGAUNTLETS_HELL@1,Expert's Icicle Staff,5,1,Two-Hand Weapon
T5_2H_ICEGAUNTLETS_HELL@2,Expert's Icicle Staff,5,2,Two-Hand Weapon
T5_2H_ICEGAUNTLETS_HELL@3,Expert's Icicle Staff,5,3,Two-Hand Weapon
T5_2H_ICEGAUNTLETS_HELL@4,Expert's Icicle Staff,5,4,Two-Hand Weapon
T6_2H_ICEGAUNTLETS_HELL,Master's Icicle Staff,6,0,Two-Hand Weapon
T6_2H_ICEGAUNTLETS_HELL@1,Master's Icicle Staff,6,1,Two-Hand Weapon
T6_2H_ICEGAUNTLETS_HELL@2,Master's Icicle Staff,6,2,Two-Hand Weapon
T6_2H_ICEGAUNTLETS_HELL@3,Master's Icicle Staff,6,3,Two-Hand Weapon
T6_2H_ICEGAUNTLETS_HELL@4,Master's Icicle Staff,6,4,Two-Hand Weapon
T7_2H_ICEGAUNTLETS_HELL,Grandmaster's Icicle Staff,7,0,Two-Hand Weapon
T7_2H_ICEGAUNTLETS_HELL@1,Grandmaster's Icicle Staff,7,1,Two-Hand Weapon
T7_2H_ICEGAUNTLETS_HELL@2,Grandmaster's Icicle Staff,7,2,Two-Hand Weapon
T7_2H_ICEGAUNTLETS_HELL@3,Grandmaster's Icicle Staff,7,3,Two-Hand Weapon
T7_2H_ICEGAUNTLETS_HELL@4,Grandmaster's Icicle Staff,7,4,Two-Hand Weapon
T8_2H_ICEGAUNTLETS_HELL,Elder's Icicle Staff,8,0,Two-Hand Weapon
T8_2H_ICEGAUNTLETS_HELL@1,Elder's Icicle Staff,8,1,Two-Hand Weapon
T8_2H_ICEGAUNTLETS_HELL@2,Elder's Icicle Staff,8,2,Two-Hand Weapon
T8_2H_ICEGAUNTLETS_HELL@3,Elder's Icicle Staff,8,3,Two-Hand Weapon
T8_2H_ICEGAUNTLETS_HELL@4,Elder's Icicle Staff,8,4,Two-Hand Weapon
T4_2H_ICECRYSTAL_UNDEAD,Adept's Permafrost Prism,4,0,Two-Hand Weapon
T4_2H_ICECRYSTAL_UNDEAD@1,Adept's Permafrost Prism,4,1,Two-Hand Weapon
T4_2H_ICECRYSTAL_UNDEAD@2,Adept's Permafrost Prism,4,2,Two-Hand Weapon
T4_2H_ICECRYSTAL_UNDEAD@3,Adept's Permafrost Prism,4,3,Two-Hand Weapon
T4_2H_ICECRYSTAL_UNDEAD@4,Adept's Permafrost Prism,4,4,Two-Hand Weapon
T5_2H_ICECRYSTAL_UNDEAD,Expert's Permafrost Prism,5,0,Two-Hand Weapon
T5_2H_ICECRYSTAL_UNDEAD@1,Expert's Permafrost Prism,5,1,Two-Hand Weapon
T5_2H_ICECRYSTAL_UNDEAD@2,Expert's Permafrost Prism,5,2,Two-Hand Weapon
T5_2H_ICECRYSTAL_UNDEAD@3,Expert's Permafrost Prism,5,3,Two-Hand Weapon
T5_2H_ICECRYSTAL_UNDEAD@4,Expert's Permafrost Prism,5,4,Two-Hand Weapon
T6_2H_ICECRYSTAL_UNDEAD,Master's Permafrost Prism,6,0,Two-Hand Weapon
T6_2H_ICECRYSTAL_UNDEAD@1,Master's Permafrost Prism,6,1,Two-Hand Weapon
T6_2H_ICECRYSTAL_UNDEAD@2,Master's Permafrost Prism,6,2,Two-Hand Weapon
T6_2H_ICECRYSTAL_UNDEAD@3,Master's Permafrost Prism,6,3,Two-Hand Weapon
T6_2H_ICECRYSTAL_UNDEAD@4,Master's Permafrost Prism,6,4,Two-Hand Weapon
T7_2H_ICECRYSTAL_UNDEAD,Grandmaster's Permafrost Prism,7,0,Two-Hand Weapon
T7_2H_ICECRYSTAL_UNDEAD@1,Grandmaster's Permafrost Prism,7,1,Two-Hand Weapon
T7_2H_ICECRYSTAL_UNDEAD@2,Grandmaster's Permafrost Prism,7,2,Two-Hand Weapon
T7_2H_ICECRYSTAL_UNDEAD@3,Grandmaster's Permafrost Prism,7,3,Two-Hand Weapon
T7_2H_ICECRYSTAL_UNDEAD@4,Grandmaster's Permafrost Prism,7,4,Two-Hand Weapon
T8_2H_ICECRYSTAL_UNDEAD,Elder's Permafrost Prism,8,0,Two-Hand Weapon
T8_2H_ICECRYSTAL_UNDEAD@1,Elder's Permafrost Prism,8,1,Two-Hand Weapon
T8_2H_ICECRYSTAL_UNDEAD@2,Elder's Permafrost Prism,8,2,Two-Hand Weapon
T8_2H_ICECRYSTAL_UNDEAD@3,Elder's Permafrost Prism,8,3,Two-Hand Weapon
T8_2H_ICECRYSTAL_UNDEAD@4,Elder's Permafrost Prism,8,4,Two-Hand Weapon
T4_MAIN_FROSTSTAFF_AVALON,Adept's Chillhowl,4,0,Main-Hand Weapon
T4_MAIN_FROSTSTAFF_AVALON@1,Adept's Chillhowl,4,1,Main-Hand Weapon
T4_MAIN_FROSTSTAFF_AVALON@2,Adept's Chillhowl,4,2,Main-Hand Weapon
T4_MAIN_FROSTSTAFF_AVALON@3,Adept's Chillhowl,4,3,Main-Hand Weapon
T4_MAIN_FROSTSTAFF_AVALON@4,Adept's Chillhowl,4,4,Main-Hand Weapon
T5_MAIN_FROSTSTAFF_AVALON,Expert's Chillhowl,5,0,Main-Hand Weapon
T5_MAIN_FROSTSTAFF_AVALON@1,Expert's Chillhowl,5,1,Main-Hand Weapon
T5_MAIN_FROSTSTAFF_AVALON@2,Expert's Chillhowl,5,2,Main-Hand Weapon
T5_MAIN_FROSTSTAFF_AVALON@3,Expert's Chillhowl,5,3,Main-Hand Weapon
T5_MAIN_FROSTSTAFF_AVALON@4,Expert's Chillhowl,5,4,Main-Hand Weapon
T6_MAIN_FROSTSTAFF_AVALON,Master's Chillhowl,6,0,Main-Hand Weapon
T6_MAIN_FROSTSTAFF_AVALON@1,Master's Chillhowl,6,1,Main-Hand Weapon
T6_MAIN_FROSTSTAFF_AVALON@2,Master's Chillhowl,6,2,Main-Hand Weapon
T6_MAIN_FROSTSTAFF_AVALON@3,Master's Chillhowl,6,3,Main-Hand Weapon
T6_MAIN_FROSTSTAFF_AVALON@4,Master's Chillhowl,6,4,Main-Hand Weapon
T7_MAIN_FROSTSTAFF_AVALON,Grandmaster's Chillhowl,7,0,Main-Hand Weapon
T7_MAIN_FROSTSTAFF_AVALON@1,Grandmaster's Chillhowl,7,1,Main-Hand Weapon
T7_MAIN_FROSTSTAFF_AVALON@2,Grandmaster's Chillhowl,7,2,Main-Hand Weapon
T7_MAIN_FROSTSTAFF_AVALON@3,Grandmaster's Chillhowl,7,3,Main-Hand Weapon
T7_MAIN_FROSTSTAFF_AVALON@4,Grandmaster's Chillhowl,7,4,Main-Hand Weapon
T8_MAIN_FROSTSTAFF_AVALON,Elder's Chillhowl,8,0,Main-Hand Weapon
T8_MAIN_FROSTSTAFF_AVALON@1,Elder's Chillhowl,8,1,Main-Hand Weapon
T8_MAIN_FROSTSTAFF_AVALON@2,Elder's Chillhowl,8,2,Main-Hand Weapon
T8_MAIN_FROSTSTAFF_AVALON@3,Elder's Chillhowl,8,3,Main-Hand Weapon
T8_MAIN_FROSTSTAFF_AVALON@4,Elder's Chillhowl,8,4,Main-Hand Weapon
T4_2H_FROSTSTAFF_CRYSTAL,Adept's Arctic Staff,4,0,Two-Hand Weapon
