Item_ID,Material_1,Mat1_Qty,Material_2,Mat2_Qty,Material_3,Mat3_Qty,Material_4,Mat4_Qty,Crafting_Fee,Focus_Cost
T4_SHOES_CLOTH_KEEPER,T4_CLOTH,8,T4_ARTEFACT_TOKEN_FAVOR_1,1,,0,,0,100,429
T5_SHOES_CLOTH_KEEPER,T5_CLOTH,8,T5_ARTEFACT_TOKEN_FAVOR_1,1,,0,,0,200,750
T6_SHOES_CLOTH_KEEPER,T6_CLOTH,8,T6_ARTEFACT_TOKEN_FAVOR_1,1,,0,,0,400,1313
T7_SHOES_CLOTH_KEEPER,T7_CLOTH,8,T7_ARTEFACT_TOKEN_FAVOR_1,1,,0,,0,800,2298
T8_SHOES_CLOTH_KEEPER,T8_CLOTH,8,T8_ARTEFACT_TOKEN_FAVOR_1,1,,0,,0,1600,4021
T4_HEAD_CLOTH_HELL,T4_CLOTH,8,T4_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,100,429
T5_HEAD_CLOTH_HELL,T5_CLOTH,8,T5_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,200,750
T6_HEAD_CLOTH_HELL,T6_CLOTH,8,T6_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,400,1313
T7_HEAD_CLOTH_HELL,T7_CLOTH,8,T7_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,800,2298
T8_HEAD_CLOTH_HELL,T8_CLOTH,8,T8_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,1600,4021
T4_ARMOR_CLOTH_HELL,T4_CLOTH,16,T4_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,100,858
T5_ARMOR_CLOTH_HELL,T5_CLOTH,16,T5_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,200,1501
T6_ARMOR_CLOTH_HELL,T6_CLOTH,16,T6_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,400,2626
T7_ARMOR_CLOTH_HELL,T7_CLOTH,16,T7_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,800,4596
T8_ARMOR_CLOTH_HELL,T8_CLOTH,16,T8_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,1600,8042
T4_SHOES_CLOTH_HELL,T4_CLOTH,8,T4_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,100,429
T5_SHOES_CLOTH_HELL,T5_CLOTH,8,T5_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,200,750
T6_SHOES_CLOTH_HELL,T6_CLOTH,8,T6_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,400,1313
T7_SHOES_CLOTH_HELL,T7_CLOTH,8,T7_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,800,2298
T8_SHOES_CLOTH_HELL,T8_CLOTH,8,T8_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,1600,4021
T4_HEAD_CLOTH_MORGANA,T4_CLOTH,8,T4_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,100,429
T5_HEAD_CLOTH_MORGANA,T5_CLOTH,8,T5_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,200,750
T6_HEAD_CLOTH_MORGANA,T6_CLOTH,8,T6_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,400,1313
T7_HEAD_CLOTH_MORGANA,T7_CLOTH,8,T7_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,800,2298
T8_HEAD_CLOTH_MORGANA,T8_CLOTH,8,T8_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,1600,4021
T4_ARMOR_CLOTH_MORGANA,T4_CLOTH,16,T4_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,100,858
T5_ARMOR_CLOTH_MORGANA,T5_CLOTH,16,T5_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,200,1501
T6_ARMOR_CLOTH_MORGANA,T6_CLOTH,16,T6_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,400,2626
T7_ARMOR_CLOTH_MORGANA,T7_CLOTH,16,T7_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,800,4596
T8_ARMOR_CLOTH_MORGANA,T8_CLOTH,16,T8_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,1600,8042
T4_SHOES_CLOTH_MORGANA,T4_CLOTH,8,T4_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,100,429
T5_SHOES_CLOTH_MORGANA,T5_CLOTH,8,T5_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,200,750
T6_SHOES_CLOTH_MORGANA,T6_CLOTH,8,T6_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,400,1313
T7_SHOES_CLOTH_MORGANA,T7_CLOTH,8,T7_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,800,2298
T8_SHOES_CLOTH_MORGANA,T8_CLOTH,8,T8_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,1600,4021
T4_HEAD_CLOTH_FEY,T4_CLOTH,8,T4_ARTEFACT_HEAD_CLOTH_FEY,1,,0,,0,100,429
T5_HEAD_CLOTH_FEY,T5_CLOTH,8,T5_ARTEFACT_HEAD_CLOTH_FEY,1,,0,,0,200,750
T6_HEAD_CLOTH_FEY,T6_CLOTH,8,T6_ARTEFACT_HEAD_CLOTH_FEY,1,,0,,0,400,1313
T7_HEAD_CLOTH_FEY,T7_CLOTH,8,T7_ARTEFACT_HEAD_CLOTH_FEY,1,,0,,0,800,2298
T8_HEAD_CLOTH_FEY,T8_CLOTH,8,T8_ARTEFACT_HEAD_CLOTH_FEY,1,,0,,0,1600,4021
T4_ARMOR_CLOTH_FEY,T4_CLOTH,16,T4_ARTEFACT_ARMOR_CLOTH_FEY,1,,0,,0,100,858
T5_ARMOR_CLOTH_FEY,T5_CLOTH,16,T5_ARTEFACT_ARMOR_CLOTH_FEY,1,,0,,0,200,1501
T6_ARMOR_CLOTH_FEY,T6_CLOTH,16,T6_ARTEFACT_ARMOR_CLOTH_FEY,1,,0,,0,400,2626
T7_ARMOR_CLOTH_FEY,T7_CLOTH,16,T7_ARTEFACT_ARMOR_CLOTH_FEY,1,,0,,0,800,4596
T8_ARMOR_CLOTH_FEY,T8_CLOTH,16,T8_ARTEFACT_ARMOR_CLOTH_FEY,1,,0,,0,1600,8042
T4_SHOES_CLOTH_FEY,T4_CLOTH,8,T4_ARTEFACT_SHOES_CLOTH_FEY,1,,0,,0,100,429
T5_SHOES_CLOTH_FEY,T5_CLOTH,8,T5_ARTEFACT_SHOES_CLOTH_FEY,1,,0,,0,200,750
T6_SHOES_CLOTH_FEY,T6_CLOTH,8,T6_ARTEFACT_SHOES_CLOTH_FEY,1,,0,,0,400,1313
T7_SHOES_CLOTH_FEY,T7_CLOTH,8,T7_ARTEFACT_SHOES_CLOTH_FEY,1,,0,,0,800,2298
T8_SHOES_CLOTH_FEY,T8_CLOTH,8,T8_ARTEFACT_SHOES_CLOTH_FEY,1,,0,,0,1600,4021
T4_HEAD_CLOTH_AVALON,T4_CLOTH,8,T4_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,100,429
T5_HEAD_CLOTH_AVALON,T5_CLOTH,8,T5_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,200,750
T6_HEAD_CLOTH_AVALON,T6_CLOTH,8,T6_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,400,1313
T7_HEAD_CLOTH_AVALON,T7_CLOTH,8,T7_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,800,2298
T8_HEAD_CLOTH_AVALON,T8_CLOTH,8,T8_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,1600,4021
T4_ARMOR_CLOTH_AVALON,T4_CLOTH,16,T4_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,100,858
T5_ARMOR_CLOTH_AVALON,T5_CLOTH,16,T5_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,200,1501
T6_ARMOR_CLOTH_AVALON,T6_CLOTH,16,T6_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,400,2626
T7_ARMOR_CLOTH_AVALON,T7_CLOTH,16,T7_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,800,4596
T8_ARMOR_CLOTH_AVALON,T8_CLOTH,16,T8_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,1600,8042
T4_SHOES_CLOTH_AVALON,T4_CLOTH,8,T4_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,100,429
T5_SHOES_CLOTH_AVALON,T5_CLOTH,8,T5_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,200,750
T6_SHOES_CLOTH_AVALON,T6_CLOTH,8,T6_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,400,1313
T7_SHOES_CLOTH_AVALON,T7_CLOTH,8,T7_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,800,2298
T8_SHOES_CLOTH_AVALON,T8_CLOTH,8,T8_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,1600,4021
T4_HEAD_CLOTH_ROYAL,T4_HEAD_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T4,2,,0,,0,100,0
T5_HEAD_CLOTH_ROYAL,T5_HEAD_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T5,4,,0,,0,200,0
T6_HEAD_CLOTH_ROYAL,T6_HEAD_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T6,8,,0,,0,400,0
T7_HEAD_CLOTH_ROYAL,T7_HEAD_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T7,8,,0,,0,800,0
T8_HEAD_CLOTH_ROYAL,T8_HEAD_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T8,8,,0,,0,1600,0
T4_ARMOR_CLOTH_ROYAL,T4_ARMOR_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T4,4,,0,,0,100,0
T5_ARMOR_CLOTH_ROYAL,T5_ARMOR_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T5,8,,0,,0,200,0
T6_ARMOR_CLOTH_ROYAL,T6_ARMOR_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T6,16,,0,,0,400,0
T7_ARMOR_CLOTH_ROYAL,T7_ARMOR_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T7,16,,0,,0,800,0
T8_ARMOR_CLOTH_ROYAL,T8_ARMOR_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T8,16,,0,,0,1600,0
T4_SHOES_CLOTH_ROYAL,T4_SHOES_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T4,2,,0,,0,100,0
T5_SHOES_CLOTH_ROYAL,T5_SHOES_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T5,4,,0,,0,200,0
T6_SHOES_CLOTH_ROYAL,T6_SHOES_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T6,8,,0,,0,400,0
T7_SHOES_CLOTH_ROYAL,T7_SHOES_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T7,8,,0,,0,800,0
T8_SHOES_CLOTH_ROYAL,T8_SHOES_CLOTH_SET3,1,QUESTITEM_TOKEN_ROYAL_T8,8,,0,,0,1600,0
T4_HEAD_LEATHER_ROYAL,T4_HEAD_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T4,2,,0,,0,100,0
T5_HEAD_LEATHER_ROYAL,T5_HEAD_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T5,4,,0,,0,200,0
T6_HEAD_LEATHER_ROYAL,T6_HEAD_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T6,8,,0,,0,400,0
T7_HEAD_LEATHER_ROYAL,T7_HEAD_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T7,8,,0,,0,800,0
T8_HEAD_LEATHER_ROYAL,T8_HEAD_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T8,8,,0,,0,1600,0
T4_ARMOR_LEATHER_ROYAL,T4_ARMOR_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T4,4,,0,,0,100,0
T5_ARMOR_LEATHER_ROYAL,T5_ARMOR_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T5,8,,0,,0,200,0
T6_ARMOR_LEATHER_ROYAL,T6_ARMOR_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T6,16,,0,,0,400,0
T7_ARMOR_LEATHER_ROYAL,T7_ARMOR_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T7,16,,0,,0,800,0
T8_ARMOR_LEATHER_ROYAL,T8_ARMOR_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T8,16,,0,,0,1600,0
T4_SHOES_LEATHER_ROYAL,T4_SHOES_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T4,2,,0,,0,100,0
T5_SHOES_LEATHER_ROYAL,T5_SHOES_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T5,4,,0,,0,200,0
T6_SHOES_LEATHER_ROYAL,T6_SHOES_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T6,8,,0,,0,400,0
T7_SHOES_LEATHER_ROYAL,T7_SHOES_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T7,8,,0,,0,800,0
T8_SHOES_LEATHER_ROYAL,T8_SHOES_LEATHER_SET3,1,QUESTITEM_TOKEN_ROYAL_T8,8,,0,,0,1600,0
T4_HEAD_PLATE_ROYAL,T4_HEAD_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T4,2,,0,,0,100,0
T5_HEAD_PLATE_ROYAL,T5_HEAD_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T5,4,,0,,0,200,0
T6_HEAD_PLATE_ROYAL,T6_HEAD_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T6,8,,0,,0,400,0
T7_HEAD_PLATE_ROYAL,T7_HEAD_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T7,8,,0,,0,800,0
T8_HEAD_PLATE_ROYAL,T8_HEAD_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T8,8,,0,,0,1600,0
T4_ARMOR_PLATE_ROYAL,T4_ARMOR_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T4,4,,0,,0,100,0
T5_ARMOR_PLATE_ROYAL,T5_ARMOR_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T5,8,,0,,0,200,0
T6_ARMOR_PLATE_ROYAL,T6_ARMOR_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T6,16,,0,,0,400,0
T7_ARMOR_PLATE_ROYAL,T7_ARMOR_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T7,16,,0,,0,800,0
T8_ARMOR_PLATE_ROYAL,T8_ARMOR_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T8,16,,0,,0,1600,0
T4_SHOES_PLATE_ROYAL,T4_SHOES_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T4,2,,0,,0,100,0
T5_SHOES_PLATE_ROYAL,T5_SHOES_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T5,4,,0,,0,200,0
T6_SHOES_PLATE_ROYAL,T6_SHOES_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T6,8,,0,,0,400,0
T7_SHOES_PLATE_ROYAL,T7_SHOES_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T7,8,,0,,0,800,0
T8_SHOES_PLATE_ROYAL,T8_SHOES_PLATE_SET3,1,QUESTITEM_TOKEN_ROYAL_T8,8,,0,,0,1600,0
T4_HEAD_GATHERER_FIBER,T4_CLOTH,8,,0,,0,,0,100,429
T5_HEAD_GATHERER_FIBER,T5_CLOTH,8,,0,,0,,0,200,750
T6_HEAD_GATHERER_FIBER,T6_CLOTH,8,,0,,0,,0,400,1313
T7_HEAD_GATHERER_FIBER,T7_CLOTH,8,,0,,0,,0,800,2298
T8_HEAD_GATHERER_FIBER,T8_CLOTH,8,,0,,0,,0,1600,4021
T4_ARMOR_GATHERER_FIBER,T4_CLOTH,16,,0,,0,,0,100,858
T5_ARMOR_GATHERER_FIBER,T5_CLOTH,16,,0,,0,,0,200,1501
T6_ARMOR_GATHERER_FIBER,T6_CLOTH,16,,0,,0,,0,400,2626
T7_ARMOR_GATHERER_FIBER,T7_CLOTH,16,,0,,0,,0,800,4596
T8_ARMOR_GATHERER_FIBER,T8_CLOTH,16,,0,,0,,0,1600,8042
T4_SHOES_GATHERER_FIBER,T4_CLOTH,8,,0,,0,,0,100,429
T5_SHOES_GATHERER_FIBER,T5_CLOTH,8,,0,,0,,0,200,750
T6_SHOES_GATHERER_FIBER,T6_CLOTH,8,,0,,0,,0,400,1313
T7_SHOES_GATHERER_FIBER,T7_CLOTH,8,,0,,0,,0,800,2298
T8_SHOES_GATHERER_FIBER,T8_CLOTH,8,,0,,0,,0,1600,4021
T4_HEAD_GATHERER_HIDE,T4_LEATHER,8,,0,,0,,0,100,429
T5_HEAD_GATHERER_HIDE,T5_LEATHER,8,,0,,0,,0,200,750
T6_HEAD_GATHERER_HIDE,T6_LEATHER,8,,0,,0,,0,400,1313
T7_HEAD_GATHERER_HIDE,T7_LEATHER,8,,0,,0,,0,800,2298
T8_HEAD_GATHERER_HIDE,T8_LEATHER,8,,0,,0,,0,1600,4021
T4_ARMOR_GATHERER_HIDE,T4_LEATHER,16,,0,,0,,0,100,858
T5_ARMOR_GATHERER_HIDE,T5_LEATHER,16,,0,,0,,0,200,1501
T6_ARMOR_GATHERER_HIDE,T6_LEATHER,16,,0,,0,,0,400,2626
T7_ARMOR_GATHERER_HIDE,T7_LEATHER,16,,0,,0,,0,800,4596
T8_ARMOR_GATHERER_HIDE,T8_LEATHER,16,,0,,0,,0,1600,8042
T4_SHOES_GATHERER_HIDE,T4_LEATHER,8,,0,,0,,0,100,429
T5_SHOES_GATHERER_HIDE,T5_LEATHER,8,,0,,0,,0,200,750
T6_SHOES_GATHERER_HIDE,T6_LEATHER,8,,0,,0,,0,400,1313
T7_SHOES_GATHERER_HIDE,T7_LEATHER,8,,0,,0,,0,800,2298
T8_SHOES_GATHERER_HIDE,T8_LEATHER,8,,0,,0,,0,1600,4021
T4_HEAD_GATHERER_ORE,T4_METALBAR,8,,0,,0,,0,100,429
T5_HEAD_GATHERER_ORE,T5_METALBAR,8,,0,,0,,0,200,750
T6_HEAD_GATHERER_ORE,T6_METALBAR,8,,0,,0,,0,400,1313
T7_HEAD_GATHERER_ORE,T7_METALBAR,8,,0,,0,,0,800,2298
T8_HEAD_GATHERER_ORE,T8_METALBAR,8,,0,,0,,0,1600,4021
T4_ARMOR_GATHERER_ORE,T4_METALBAR,16,,0,,0,,0,100,858
T5_ARMOR_GATHERER_ORE,T5_METALBAR,16,,0,,0,,0,200,1501
T6_ARMOR_GATHERER_ORE,T6_METALBAR,16,,0,,0,,0,400,2626
T7_ARMOR_GATHERER_ORE,T7_METALBAR,16,,0,,0,,0,800,4596
T8_ARMOR_GATHERER_ORE,T8_METALBAR,16,,0,,0,,0,1600,8042
T4_SHOES_GATHERER_ORE,T4_METALBAR,8,,0,,0,,0,100,429
T5_SHOES_GATHERER_ORE,T5_METALBAR,8,,0,,0,,0,200,750
T6_SHOES_GATHERER_ORE,T6_METALBAR,8,,0,,0,,0,400,1313
T7_SHOES_GATHERER_ORE,T7_METALBAR,8,,0,,0,,0,800,2298
T8_SHOES_GATHERER_ORE,T8_METALBAR,8,,0,,0,,0,1600,4021
T4_HEAD_GATHERER_ROCK,T4_METALBAR,8,,0,,0,,0,100,429
T5_HEAD_GATHERER_ROCK,T5_METALBAR,8,,0,,0,,0,200,750
T6_HEAD_GATHERER_ROCK,T6_METALBAR,8,,0,,0,,0,400,1313
T7_HEAD_GATHERER_ROCK,T7_METALBAR,8,,0,,0,,0,800,2298
T8_HEAD_GATHERER_ROCK,T8_METALBAR,8,,0,,0,,0,1600,4021
T4_ARMOR_GATHERER_ROCK,T4_METALBAR,16,,0,,0,,0,100,858
T5_ARMOR_GATHERER_ROCK,T5_METALBAR,16,,0,,0,,0,200,1501
T6_ARMOR_GATHERER_ROCK,T6_METALBAR,16,,0,,0,,0,400,2626
T7_ARMOR_GATHERER_ROCK,T7_METALBAR,16,,0,,0,,0,800,4596
T8_ARMOR_GATHERER_ROCK,T8_METALBAR,16,,0,,0,,0,1600,8042
T4_SHOES_GATHERER_ROCK,T4_METALBAR,8,,0,,0,,0,100,429
T5_SHOES_GATHERER_ROCK,T5_METALBAR,8,,0,,0,,0,200,750
T6_SHOES_GATHERER_ROCK,T6_METALBAR,8,,0,,0,,0,400,1313
T7_SHOES_GATHERER_ROCK,T7_METALBAR,8,,0,,0,,0,800,2298
T8_SHOES_GATHERER_ROCK,T8_METALBAR,8,,0,,0,,0,1600,4021
T4_HEAD_GATHERER_WOOD,T4_LEATHER,8,,0,,0,,0,100,429
T5_HEAD_GATHERER_WOOD,T5_LEATHER,8,,0,,0,,0,200,750
T6_HEAD_GATHERER_WOOD,T6_LEATHER,8,,0,,0,,0,400,1313
T7_HEAD_GATHERER_WOOD,T7_LEATHER,8,,0,,0,,0,800,2298
T8_HEAD_GATHERER_WOOD,T8_LEATHER,8,,0,,0,,0,1600,4021
T4_ARMOR_GATHERER_WOOD,T4_LEATHER,16,,0,,0,,0,100,858
T5_ARMOR_GATHERER_WOOD,T5_LEATHER,16,,0,,0,,0,200,1501
T6_ARMOR_GATHERER_WOOD,T6_LEATHER,16,,0,,0,,0,400,2626
T7_ARMOR_GATHERER_WOOD,T7_LEATHER,16,,0,,0,,0,800,4596
T8_ARMOR_GATHERER_WOOD,T8_LEATHER,16,,0,,0,,0,1600,8042
T4_SHOES_GATHERER_WOOD,T4_LEATHER,8,,0,,0,,0,100,429
T5_SHOES_GATHERER_WOOD,T5_LEATHER,8,,0,,0,,0,200,750
T6_SHOES_GATHERER_WOOD,T6_LEATHER,8,,0,,0,,0,400,1313
T7_SHOES_GATHERER_WOOD,T7_LEATHER,8,,0,,0,,0,800,2298
T8_SHOES_GATHERER_WOOD,T8_LEATHER,8,,0,,0,,0,1600,4021
T4_HEAD_GATHERER_FISH,T4_LEATHER,8,,0,,0,,0,100,429
T5_HEAD_GATHERER_FISH,T5_LEATHER,8,,0,,0,,0,200,750
T6_HEAD_GATHERER_FISH,T6_LEATHER,8,,0,,0,,0,400,1313
T7_HEAD_GATHERER_FISH,T7_LEATHER,8,,0,,0,,0,800,2298
T8_HEAD_GATHERER_FISH,T8_LEATHER,8,,0,,0,,0,1600,4021
T4_ARMOR_GATHERER_FISH,T4_LEATHER,16,,0,,0,,0,100,858
T5_ARMOR_GATHERER_FISH,T5_LEATHER,16,,0,,0,,0,200,1501
T6_ARMOR_GATHERER_FISH,T6_LEATHER,16,,0,,0,,0,400,2626
T7_ARMOR_GATHERER_FISH,T7_LEATHER,16,,0,,0,,0,800,4596
T8_ARMOR_GATHERER_FISH,T8_LEATHER,16,,0,,0,,0,1600,8042
T4_SHOES_GATHERER_FISH,T4_LEATHER,8,,0,,0,,0,100,429
T5_SHOES_GATHERER_FISH,T5_LEATHER,8,,0,,0,,0,200,750
T6_SHOES_GATHERER_FISH,T6_LEATHER,8,,0,,0,,0,400,1313
T7_SHOES_GATHERER_FISH,T7_LEATHER,8,,0,,0,,0,800,2298
T8_SHOES_GATHERER_FISH,T8_LEATHER,8,,0,,0,,0,1600,4021
T4_2H_BOW,T4_PLANKS,32,,0,,0,,0,100,1715
T5_2H_BOW,T5_PLANKS,32,,0,,0,,0,200,3001
T6_2H_BOW,T6_PLANKS,32,,0,,0,,0,400,5252
T7_2H_BOW,T7_PLANKS,32,,0,,0,,0,800,9191
T8_2H_BOW,T8_PLANKS,32,,0,,0,,0,1600,16085
T4_2H_WARBOW,T4_PLANKS,32,,0,,0,,0,100,1715
T5_2H_WARBOW,T5_PLANKS,32,,0,,0,,0,200,3001
T6_2H_WARBOW,T6_PLANKS,32,,0,,0,,0,400,5252
T7_2H_WARBOW,T7_PLANKS,32,,0,,0,,0,800,9191
T8_2H_WARBOW,T8_PLANKS,32,,0,,0,,0,1600,16085
T4_2H_LONGBOW,T4_PLANKS,32,,0,,0,,0,100,1715
T5_2H_LONGBOW,T5_PLANKS,32,,0,,0,,0,200,3001
T6_2H_LONGBOW,T6_PLANKS,32,,0,,0,,0,400,5252
T7_2H_LONGBOW,T7_PLANKS,32,,0,,0,,0,800,9191
T8_2H_LONGBOW,T8_PLANKS,32,,0,,0,,0,1600,16085
T4_2H_LONGBOW_UNDEAD,T4_PLANKS,32,T4_ARTEFACT_TOKEN_FAVOR_1,1,,0,,0,100,1715
T5_2H_LONGBOW_UNDEAD,T5_PLANKS,32,T5_ARTEFACT_TOKEN_FAVOR_1,1,,0,,0,200,3001
T6_2H_LONGBOW_UNDEAD,T6_PLANKS,32,T6_ARTEFACT_TOKEN_FAVOR_1,1,,0,,0,400,5252
T7_2H_LONGBOW_UNDEAD,T7_PLANKS,32,T7_ARTEFACT_TOKEN_FAVOR_1,1,,0,,0,800,9191
T8_2H_LONGBOW_UNDEAD,T8_PLANKS,32,T8_ARTEFACT_TOKEN_FAVOR_1,1,,0,,0,1600,16085
T4_2H_BOW_HELL,T4_PLANKS,32,T4_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,100,1715
T5_2H_BOW_HELL,T5_PLANKS,32,T5_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,200,3001
T6_2H_BOW_HELL,T6_PLANKS,32,T6_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,400,5252
T7_2H_BOW_HELL,T7_PLANKS,32,T7_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,800,9191
T8_2H_BOW_HELL,T8_PLANKS,32,T8_ARTEFACT_TOKEN_FAVOR_2,1,,0,,0,1600,16085
T4_2H_BOW_KEEPER,T4_PLANKS,32,T4_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,100,1715
T5_2H_BOW_KEEPER,T5_PLANKS,32,T5_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,200,3001
T6_2H_BOW_KEEPER,T6_PLANKS,32,T6_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,400,5252
T7_2H_BOW_KEEPER,T7_PLANKS,32,T7_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,800,9191
T8_2H_BOW_KEEPER,T8_PLANKS,32,T8_ARTEFACT_TOKEN_FAVOR_3,1,,0,,0,1600,16085
T4_2H_BOW_AVALON,T4_PLANKS,32,T4_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,100,1715
T5_2H_BOW_AVALON,T5_PLANKS,32,T5_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,200,3001
T6_2H_BOW_AVALON,T6_PLANKS,32,T6_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,400,5252
T7_2H_BOW_AVALON,T7_PLANKS,32,T7_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,800,9191
T8_2H_BOW_AVALON,T8_PLANKS,32,T8_ARTEFACT_TOKEN_FAVOR_4,1,,0,,0,1600,16085
T4_2H_BOW_CRYSTAL,T4_PLANKS,32,T4_ARTEFACT_2H_BOW_CRYSTAL,1,,0,,0,100,1715
T5_2H_BOW_CRYSTAL,T5_PLANKS,32,T5_ARTEFACT_2H_BOW_CRYSTAL,1,,0,,0,200,3001
T6_2H_BOW_CRYSTAL,T6_PLANKS,32,T6_ARTEFACT_2H_BOW_CRYSTAL,1,,0,,0,400,5252
T7_2H_BOW_CRYSTAL,T7_PLANKS,32,T7_ARTEFACT_2H_BOW_CRYSTAL,1,,0,,0,800,9191
